2022-09-20 23:03:54.869 [Forwarding newSession on session null to remote] DEBUG io.netty.channel.DefaultChannelId - -Dio.netty.processId: 11960 (auto-detected)
2022-09-20 23:03:54.873 [Forwarding newSession on session null to remote] DEBUG io.netty.util.NetUtil - -Djava.net.preferIPv4Stack: false
2022-09-20 23:03:54.873 [Forwarding newSession on session null to remote] DEBUG io.netty.util.NetUtil - -Djava.net.preferIPv6Addresses: false
2022-09-20 23:03:54.876 [Forwarding newSession on session null to remote] DEBUG io.netty.util.NetUtilInitializations - Loopback interface: lo0 (lo0, 0:0:0:0:0:0:0:1%lo0)
2022-09-20 23:03:54.877 [Forwarding newSession on session null to remote] DEBUG io.netty.util.NetUtil - Failed to get SOMAXCONN from sysctl and file /proc/sys/net/core/somaxconn. Default: 128
2022-09-20 23:03:54.878 [Forwarding newSession on session null to remote] DEBUG io.netty.channel.DefaultChannelId - -Dio.netty.machineId: a0:78:17:ff:fe:b3:00:e5 (auto-detected)
2022-09-20 23:03:54.907 [AsyncHttpClient-1-3] DEBUG io.netty.buffer.AbstractByteBuf - -Dio.netty.buffer.checkAccessible: true
2022-09-20 23:03:54.907 [AsyncHttpClient-1-3] DEBUG io.netty.buffer.AbstractByteBuf - -Dio.netty.buffer.checkBounds: true
2022-09-20 23:03:54.907 [AsyncHttpClient-1-3] DEBUG io.netty.util.ResourceLeakDetectorFactory - Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@590de6b2
2022-09-20 23:04:02.788 [TestNG-tests-1] INFO  com.testCases.calculationPageTest - ChromeDriver: chrome on MAC (95d983529aaf23a9d7c58cf4235cecca) Got Maturity value of 6720.00
2022-09-20 23:04:02.861 [TestNG-tests-3] INFO  com.testCases.calculationPageTest - SafariDriver: Safari on MAC (3EFC2210-0097-4BC0-A7FC-27D2F0CA6FA1) entered 6756 as principal amount
2022-09-20 23:04:02.871 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) entered 5600 as principal amount
2022-09-20 23:04:02.885 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) entered 10 as rate of interest
2022-09-20 23:04:02.895 [TestNG-tests-3] INFO  com.testCases.calculationPageTest - SafariDriver: Safari on MAC (3EFC2210-0097-4BC0-A7FC-27D2F0CA6FA1) entered 15 as rate of interest
2022-09-20 23:04:02.901 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) entered 2as tenure
2022-09-20 23:04:02.935 [TestNG-tests-3] INFO  com.testCases.calculationPageTest - SafariDriver: Safari on MAC (3EFC2210-0097-4BC0-A7FC-27D2F0CA6FA1) entered 5as tenure
2022-09-20 23:04:02.939 [TestNG-tests-1] INFO  com.testCases.calculationPageTest - ChromeDriver: chrome on MAC (95d983529aaf23a9d7c58cf4235cecca) Cleared
2022-09-20 23:04:02.965 [TestNG-tests-3] INFO  com.testCases.calculationPageTest - SafariDriver: Safari on MAC (3EFC2210-0097-4BC0-A7FC-27D2F0CA6FA1) selected year(s) as tenure period
2022-09-20 23:04:02.991 [TestNG-tests-3] INFO  com.testCases.calculationPageTest - SafariDriver: Safari on MAC (3EFC2210-0097-4BC0-A7FC-27D2F0CA6FA1) Selected Compounded Monthly as frequency
2022-09-20 23:04:03.007 [TestNG-tests-3] INFO  com.testCases.calculationPageTest - SafariDriver: Safari on MAC (3EFC2210-0097-4BC0-A7FC-27D2F0CA6FA1) Clicked calculate
2022-09-20 23:04:03.022 [TestNG-tests-3] INFO  com.testCases.calculationPageTest - SafariDriver: Safari on MAC (3EFC2210-0097-4BC0-A7FC-27D2F0CA6FA1) Got Maturity value of 
2022-09-20 23:04:03.052 [TestNG-tests-3] INFO  com.testCases.calculationPageTest - SafariDriver: Safari on MAC (3EFC2210-0097-4BC0-A7FC-27D2F0CA6FA1) Cleared
2022-09-20 23:04:03.132 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) selected year(s) as tenure period
2022-09-20 23:04:03.370 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) Selected Simple Interest as frequency
2022-09-20 23:04:03.586 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) Clicked calculate
2022-09-20 23:04:03.603 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) Got Maturity value of 6720.00
2022-09-20 23:04:03.766 [TestNG-tests-1] INFO  com.testCases.calculationPageTest - ChromeDriver: chrome on MAC (95d983529aaf23a9d7c58cf4235cecca) entered 6756 as principal amount
2022-09-20 23:04:03.792 [TestNG-tests-1] INFO  com.testCases.calculationPageTest - ChromeDriver: chrome on MAC (95d983529aaf23a9d7c58cf4235cecca) entered 15 as rate of interest
2022-09-20 23:04:03.815 [TestNG-tests-1] INFO  com.testCases.calculationPageTest - ChromeDriver: chrome on MAC (95d983529aaf23a9d7c58cf4235cecca) entered 5as tenure
2022-09-20 23:04:03.822 [TestNG-tests-2] INFO  com.testCases.calculationPageTest - FirefoxDriver: firefox on MAC (27fe01ee-d814-4db4-9a2b-772bda066e0b) Cleared
2022-09-20 23:04:03.872 [TestNG-tests-1] INFO  com.testCases.calculationPageTest - ChromeDriver: chrome on MAC (95d983529aaf23a9d7c58cf4235cecca) selected year(s) as tenure period
2022-09-20 23:04:03.926 [TestNG-tests-1] INFO  com.testCases.calculationPageTest - ChromeDriver: chrome on MAC (95d983529aaf23a9d7c58cf4235cecca) Selected Compounded Monthly as frequency
2022-09-20 23:04:03.973 [TestNG-tests-1] INFO  com.testCases.calculationPageTest - ChromeDriver: chrome on MAC (95d983529aaf23a9d7c58cf4235cecca) Clicked calculate
2022-09-20 23:04:04.008 [TestNG-tests-1] INFO  com.testCases.calculationPageTest - ChromeDriver: chrome on MAC (95d983529aaf23a9d7c58cf4235cecca) Got Maturity value of 14236.12
2022-09-20 23:04:04.044 [TestNG-tests-1] INFO  com.testCases.calculationPageTest - ChromeDriver: chrome on MAC (95d983529aaf23a9d7c58cf4235cecca) Cleared
2022-09-20 23:04:04.209 [TestNG-tests-3] INFO  com.testCases.calculationPageTest - SafariDriver: Safari on MAC (3EFC2210-0097-4BC0-A7FC-27D2F0CA6FA1) entered 8239 as principal amount
2022-09-20 23:04:04.242 [TestNG-tests-3] INFO  com.testCases.calculationPageTest - SafariDriver: Safari on MAC (3EFC2210-0097-4BC0-A7FC-27D2F0CA6FA1) entered 10 as rate of interest
2022-09-20 23:04:04.272 [TestNG-tests-3] INFO  com.testCases.calculationPageTest - SafariDriver: Safari on MAC (3EFC2210-0097-4BC0-A7FC-27D2F0CA6FA1) entered 3as tenure
